本章	ホンショウ	本章	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
顧客	コキャク	顧客	名詞-一般		
の	ノ	の	助詞-連体化		
希望	キボウ	希望	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
商品	ショウヒン	商品	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
ない	ナイ	ない	形容詞-自立	形容詞・アウオ段	基本形
場合	バアイ	場合	名詞-副詞可能		
でも	デモ	でも	助詞-副助詞		
、	、	、	記号-読点		
代替	ダイタイ	代替	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
や	ヤ	や	助詞-並立助詞		
類似	ルイジ	類似	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
が	ガ	が	助詞-格助詞-一般		
あれ	アレ	ある	動詞-自立	五段・ラ行	仮定形
ば	バ	ば	助詞-接続助詞		
顧客	コキャク	顧客	名詞-一般		
の	ノ	の	助詞-連体化		
要求	ヨウキュウ	要求	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
満たす	ミタス	満たす	動詞-自立	五段・サ行	基本形
こと	コト	こと	名詞-非自立-一般		
は	ハ	は	助詞-係助詞		
少なく	スクナク	少ない	形容詞-自立	形容詞・アウオ段	連用テ接続
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
．	．	．	記号-句点		
EOS
その	ソノ	その	連体詞		
ため	タメ	ため	名詞-非自立-副詞可能		
、	、	、	記号-読点		
単に	タンニ	単に	副詞-一般		
受注	ジュチュウ	受注	名詞-サ変接続		
機会	キカイ	機会	名詞-一般		
損失	ソンシツ	損失	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
防ぐ	フセグ	防ぐ	動詞-自立	五段・ガ行	基本形
だけ	ダケ	だけ	助詞-副助詞		
で	デ	だ	助動詞	特殊・ダ	連用形
は	ハ	は	助詞-係助詞		
なく	ナク	ない	助動詞	特殊・ナイ	連用テ接続
、	、	、	記号-読点		
顧客	コキャク	顧客	名詞-一般		
満足	マンゾク	満足	名詞-サ変接続		
度	ド	度	名詞-接尾-一般		
向上	コウジョウ	向上	名詞-サ変接続		
に	ニ	に	助詞-格助詞-一般		
も	モ	も	助詞-係助詞		
なる	ナル	なる	動詞-自立	五段・ラ行	基本形
．	．	．	記号-句点		
EOS
ただし	タダシ	ただし	接続詞		
、	、	、	記号-読点		
その	ソノ	その	連体詞		
機能	キノウ	機能	名詞-サ変接続		
差	サ	差	名詞-接尾-一般		
や	ヤ	や	助詞-並立助詞		
価格	カカク	価格	名詞-一般		
差	サ	差	名詞-接尾-一般		
など	ナド	など	助詞-副助詞		
の	ノ	の	助詞-連体化		
違い	チガイ	違い	名詞-ナイ形容詞語幹		
を	ヲ	を	助詞-格助詞-一般		
十分	ジュウブン	十分	名詞-形容動詞語幹		
説明	セツメイ	説明	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
合意	ゴウイ	合意	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
得る	エル	得る	動詞-自立	一段	基本形
こと	コト	こと	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
必須	ヒッス	必須	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
新規	シンキ	新規	名詞-一般		
取引	トリヒキ	取引	名詞-サ変接続		
開始	カイシ	開始	名詞-サ変接続		
これ	コレ	これ	名詞-代名詞-一般		
まで	マデ	まで	助詞-副助詞		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
主	オモ	主	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
既存	キソン	既存	名詞-サ変接続		
顧客	コキャク	顧客	名詞-一般		
の	ノ	の	助詞-連体化		
リ	リ	リ	名詞-固有名詞-一般		
ピート	ピート	ピート	名詞-固有名詞-人名-名		
受注	ジュチュウ	受注	名詞-サ変接続		
について	ニツイテ	について	助詞-格助詞-連語		
説明	セツメイ	説明	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
き	キ	くる	動詞-非自立	カ変・クル	連用形
た	タ	た	助動詞	特殊・タ	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
ここ	ココ	ここ	名詞-代名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
その	ソノ	その	連体詞		
前	ゼン	前	接頭詞-名詞接続		
段階	ダンカイ	段階	名詞-一般		
の	ノ	の	助詞-連体化		
新規	シンキ	新規	名詞-一般		
取引	トリヒキ	取引	名詞-サ変接続		
開始	カイシ	開始	名詞-サ変接続		
について	ニツイテ	について	助詞-格助詞-連語		
説明	セツメイ	説明	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
商談	ショウダン	商談	名詞-サ変接続		
を通じて	ヲツウジテ	を通じて	助詞-格助詞-連語		
、	、	、	記号-読点		
これ	コレ	これ	名詞-代名詞-一般		
まで	マデ	まで	助詞-副助詞		
取引	トリヒキ	取引	名詞-サ変接続		
の	ノ	の	助詞-格助詞-一般		
なかっ	ナカッ	ない	形容詞-自立	形容詞・アウオ段	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
会社	カイシャ	会社	名詞-一般		
と	ト	と	助詞-並立助詞		
新た	アラタ	新た	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
取引	トリヒキ	取引	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
開始	カイシ	開始	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
一定	イッテイ	一定	名詞-サ変接続		
の	ノ	の	助詞-連体化		
手続	テツヅキ	手続	名詞-サ変接続		
が	ガ	が	助詞-格助詞-一般		
必要	ヒツヨウ	必要	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
通常	ツウジョウ	通常	名詞-一般		
、	、	、	記号-読点		
営業	エイギョウ	営業	名詞-サ変接続		
部門	ブモン	部門	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
新た	アラタ	新た	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
取引	トリヒキ	取引	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
開始	カイシ	開始	名詞-サ変接続		
しよ	シヨ	する	動詞-自立	サ変・スル	未然ウ接続
う	ウ	う	助動詞	不変化型	基本形
と	ト	と	助詞-格助詞-一般		
する	スル	する	動詞-自立	サ変・スル	基本形
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
営業	エイギョウ	営業	名詞-サ変接続		
部門	ブモン	部門	名詞-一般		
で	デ	で	助詞-格助詞-一般		
「	「	「	記号-括弧開		
取引	トリヒキ	取引	名詞-サ変接続		
先	サキ	先	名詞-接尾-一般		
登録	トウロク	登録	名詞-サ変接続		
用紙	ヨウシ	用紙	名詞-一般		
」	」	」	記号-括弧閉		
など	ナド	など	助詞-副助詞		
に	ニ	に	助詞-格助詞-一般		
必要	ヒツヨウ	必要	名詞-形容動詞語幹		
事項	ジコウ	事項	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
記	キ	記	名詞-サ変接続		
人	ジン	人	名詞-接尾-一般		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
独立	ドクリツ	独立	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
た	タ	た	助動詞	特殊・タ	基本形
審査	シンサ	審査	名詞-サ変接続		
部門	ブモン	部門	名詞-一般		
や	ヤ	や	助詞-並立助詞		
経理	ケイリ	経理	名詞-サ変接続		
部門	ブモン	部門	名詞-一般		
など	ナド	など	助詞-副助詞		
に	ニ	に	助詞-格助詞-一般		
審査	シンサ	審査	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
依頼	イライ	依頼	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
取引	トリヒキ	取引	名詞-サ変接続		
先	サキ	先	名詞-接尾-一般		
信用	シンヨウ	信用	名詞-サ変接続		
調査	チョウサ	調査	名詞-サ変接続		
掛	カケ	掛	名詞-固有名詞-地域-一般		
販売	ハンバイ	販売	名詞-サ変接続		
という	トイウ	という	助詞-格助詞-連語		
信用	シンヨウ	信用	名詞-サ変接続		
取引	トリヒキ	取引	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
実施	ジッシ	実施	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
相手	アイテ	相手	名詞-一般		
の	ノ	の	助詞-連体化		
企業	キギョウ	企業	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
信用	シンヨウ	信用	名詞-サ変接続		
の	ノ	の	助詞-格助詞-一般		
おける	オケル	おける	動詞-自立	一段	基本形
会社	カイシャ	会社	名詞-一般		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
どう	ドウ	どう	副詞-助詞類接続		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
、	、	、	記号-読点		
いくら	イクラ	いくら	名詞-一般		
ぐらい	グライ	ぐらい	助詞-副助詞		
まで	マデ	まで	助詞-副助詞		
なら	ナラ	だ	助動詞	特殊・ダ	仮定形
掛売り	カケウリ	掛売り	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
できる	デキル	できる	動詞-自立	一段	基本形
の	ノ	の	名詞-非自立-一般		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
など	ナド	など	助詞-副助詞		
を	ヲ	を	助詞-格助詞-一般		
判断	ハンダン	判断	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	未然形
なけれ	ナケレ	ない	助動詞	特殊・ナイ	仮定形
ば	バ	ば	助詞-接続助詞		
なら	ナラ	なる	動詞-非自立	五段・ラ行	未然形
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
．	．	．	記号-句点		
EOS
これ	コレ	これ	名詞-代名詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
計画	ケイカク	計画	名詞-サ変接続		
倒産	トウサン	倒産	名詞-サ変接続		
など	ナド	など	助詞-副助詞		
の	ノ	の	助詞-連体化		
詐欺	サギ	詐欺	名詞-サ変接続		
行為	コウイ	行為	名詞-サ変接続		
や	ヤ	や	助詞-並立助詞		
、	、	、	記号-読点		
倒産	トウサン	倒産	名詞-サ変接続		
による	ニヨル	による	助詞-格助詞-連語		
回収	カイシュウ	回収	名詞-サ変接続		
不能	フノウ	不能	名詞-形容動詞語幹		
と	ト	と	助詞-格助詞-引用		
いっ	イッ	いう	動詞-自立	五段・ワ行促音便	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
事態	ジタイ	事態	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
未然	ミゼン	未然	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
防ぐ	フセグ	防ぐ	動詞-自立	五段・ガ行	基本形
ため	タメ	ため	名詞-非自立-副詞可能		
に	ニ	に	助詞-格助詞-一般		
行わ	オコナワ	行う	動詞-自立	五段・ワ行促音便	未然形
れる	レル	れる	動詞-接尾	一段	基本形
．	．	．	記号-句点		
EOS
この	コノ	この	連体詞		
とき	トキ	とき	名詞-非自立-副詞可能		
に	ニ	に	助詞-格助詞-一般		
利用	リヨウ	利用	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
情報	ジョウホウ	情報	名詞-一般		
は	ハ	は	助詞-係助詞		
さまざま	サマザマ	さまざま	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
取引	トリヒキ	取引	名詞-サ変接続		
額	ガク	額	名詞-接尾-一般		
が	ガ	が	助詞-格助詞-一般		
大きけれ	オオキケレ	大きい	形容詞-自立	形容詞・イ段	仮定形
ば	バ	ば	助詞-接続助詞		
、	、	、	記号-読点		
信用	シンヨウ	信用	名詞-サ変接続		
調査	チョウサ	調査	名詞-サ変接続		
会社	カイシャ	会社	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
情報	ジョウホウ	情報	名詞-一般		
提供	テイキョウ	提供	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
依頼	イライ	依頼	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
たり	タリ	たり	助詞-並立助詞		
、	、	、	記号-読点		
直接	チョクセツ	直接	名詞-副詞可能		
相手	アイテ	相手	名詞-一般		
先	サキ	先	名詞-接尾-一般		
から	カラ	から	助詞-格助詞-一般		
企業	キギョウ	企業	名詞-一般		
の	ノ	の	助詞-連体化		
業績	ギョウセキ	業績	名詞-一般		
、	、	、	記号-読点		
財務	ザイム	財務	名詞-一般		
状況	ジョウキョウ	状況	名詞-一般		
など	ナド	など	助詞-副助詞		
を	ヲ	を	助詞-格助詞-一般		
入手	ニュウシュ	入手	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
判断	ハンダン	判断	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
取引	トリヒキ	取引	名詞-サ変接続		
先	サキ	先	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
情報	ジョウホウ	情報	名詞-一般		
人手	ヒトデ	人手	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
ホームページ	ホームページ	ホームページ	名詞-一般		
や	ヤ	や	助詞-並立助詞		
会社	カイシャ	会社	名詞-一般		
案内	アンナイ	案内	名詞-サ変接続		
・	・	・	記号-一般		
現地	ゲンチ	現地	名詞-一般		
で	デ	で	助詞-格助詞-一般		
実際	ジッサイ	実際	副詞-助詞類接続		
に	ニ	に	助詞-副詞化		
見	ミ	見る	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
みる	ミル	みる	動詞-非自立	一段	基本形
など	ナド	など	助詞-副助詞		
、	、	、	記号-読点		
いろいろ	イロイロ	いろいろ	副詞-助詞類接続		
方法	ホウホウ	方法	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
帝国データバンク	テイコクデータバンク	帝国データバンク	名詞-固有名詞-組織		
など	ナド	など	助詞-副助詞		
の	ノ	の	助詞-連体化		
民間	ミンカン	民間	名詞-一般		
信用	シンヨウ	信用	名詞-サ変接続		
調査	チョウサ	調査	名詞-サ変接続		
会社	カイシャ	会社	名詞-一般		
の	ノ	の	助詞-連体化		
情報	ジョウホウ	情報	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
入手	ニュウシュ	入手	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
方法	ホウホウ	方法	名詞-一般		
も	モ	も	助詞-係助詞		
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
■	■	■	記号-一般		
売買	バイバイ	売買	名詞-サ変接続		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
締結	テイケツ	締結	名詞-サ変接続		
売買	バイバイ	売買	名詞-サ変接続		
が	ガ	が	助詞-格助詞-一般		
成立	セイリツ	成立	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
と	ト	と	助詞-接続助詞		
、	、	、	記号-読点		
売買	バイバイ	売買	名詞-サ変接続		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
締	シメ	締	名詞-一般		
縞	シマ	縞	名詞-一般		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
大きな	オオキナ	大きな	連体詞		
商談	ショウダン	商談	名詞-サ変接続		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
取引	トリヒキ	取引	名詞-サ変接続		
が	ガ	が	助詞-格助詞-一般		
発生	ハッセイ	発生	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
たび	タビ	たび	名詞-非自立-副詞可能		
に	ニ	に	助詞-格助詞-一般		
売買	バイバイ	売買	名詞-サ変接続		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
締結	テイケツ	締結	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
こと	コト	こと	名詞-非自立-一般		
も	モ	も	助詞-係助詞		
ある	アル	ある	助動詞	五段・ラ行アル	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
通常	ツウジョウ	通常	名詞-一般		
は	ハ	は	助詞-係助詞		
初回	ショカイ	初回	名詞-一般		
取引	トリヒキ	取引	名詞-サ変接続		
開始	カイシ	開始	名詞-サ変接続		
時	ジ	時	名詞-接尾-副詞可能		
に	ニ	に	助詞-格助詞-一般		
基本	キホン	基本	名詞-一般		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
締結	テイケツ	締結	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
その後	ソノゴ	その後	名詞-副詞可能		
個別	コベツ	個別	名詞-形容動詞語幹		
注文	チュウモン	注文	名詞-サ変接続		
の	ノ	の	助詞-連体化		
とき	トキ	とき	名詞-非自立-副詞可能		
は	ハ	は	助詞-係助詞		
個別	コベツ	個別	名詞-形容動詞語幹		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
や	ヤ	や	助詞-並立助詞		
覚書	オボエガキ	覚書	名詞-一般		
、	、	、	記号-読点		
注文	チュウモン	注文	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
など	ナド	など	助詞-副助詞		
を	ヲ	を	助詞-格助詞-一般		
交わす	カワス	交わす	動詞-自立	五段・サ行	基本形
こと	コト	こと	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
多い	オオイ	多い	形容詞-自立	形容詞・アウオ段	基本形
．	．	．	記号-句点		
EOS
基本	キホン	基本	名詞-一般		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
決済	ケッサイ	決済	名詞-サ変接続		
条件	ジョウケン	条件	名詞-一般		
や	ヤ	や	助詞-並立助詞		
返品	ヘンピン	返品	名詞-サ変接続		
について	ニツイテ	について	助詞-格助詞-連語		
の	ノ	の	助詞-連体化		
取り決め	トリキメ	取り決め	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
記載	キサイ	記載	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
そして	ソシテ	そして	接続詞		
個別	コベツ	個別	名詞-形容動詞語幹		
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
(			未知語		
覚書	オボエガキ	覚書	名詞-一般		
、	、	、	記号-読点		
注文	チュウモン	注文	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
)			未知語		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
各	カク	各	接頭詞-名詞接続		
取引	トリヒキ	取引	名詞-サ変接続		
の	ノ	の	助詞-連体化		
商品	ショウヒン	商品	名詞-一般		
、	、	、	記号-読点		
契約	ケイヤク	契約	名詞-サ変接続		
金額	キンガク	金額	名詞-一般		
、	、	、	記号-読点		
納期	ノウキ	納期	名詞-一般		
など	ナド	など	助詞-副助詞		
を	ヲ	を	助詞-格助詞-一般		
記載	キサイ	記載	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
契約	ケイヤク	契約	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
取引	トリヒキ	取引	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
いずれ	イズレ	いずれ	名詞-代名詞-一般		
か	カ	か	助詞-副助詞／並立助詞／終助詞		
の	ノ	の	助詞-連体化		
企業	キギョウ	企業	名詞-一般		
(			未知語		
受注	ジュチュウ	受注	名詞-サ変接続		
側	ガワ	側	名詞-接尾-一般		
が	ガ	が	助詞-格助詞-一般		
多い	オオイ	多い	形容詞-自立	形容詞・アウオ段	基本形
)			未知語		
が	ガ	が	助詞-格助詞-一般		
2	ニ	2	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
作成	サクセイ	作成	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
両者	リョウシャ	両者	名詞-一般		
押印	オウイン	押印	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
必要	ヒツヨウ	必要	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
応じ	オウジ	応じる	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
印紙	インシ	印紙	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
貼っ	ハッ	貼る	動詞-自立	五段・ラ行	連用タ接続
た	タ	た	助動詞	特殊・タ	基本形
上	ウエ	上	名詞-非自立-副詞可能		
、	、	、	記号-読点		
1	イチ	1	名詞-数		
部	ブ	部	名詞-接尾-助数詞		
ずつ	ズツ	ずつ	助詞-副助詞		
持ち	モチ	持つ	動詞-自立	五段・タ行	連用形
合う	アウ	合う	動詞-非自立	五段・ワ行促音便	基本形
．	．	．	記号-句点		
EOS
取引	トリヒキ	取引	名詞-サ変接続		
先	サキ	先	名詞-接尾-一般		
登録	トウロク	登録	名詞-サ変接続		
信用	シンヨウ	信用	名詞-サ変接続		
調査	チョウサ	調査	名詞-サ変接続		
の	ノ	の	助詞-連体化		
結果	ケッカ	結果	名詞-副詞可能		
を	ヲ	を	助詞-格助詞-一般		
考慮	コウリョ	考慮	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
、	、	、	記号-読点		
取引	トリヒキ	取引	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
開始	カイシ	開始	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
前	マエ	前	名詞-副詞可能		
に	ニ	に	助詞-格助詞-一般		
下記	カキ	下記	名詞-一般		
の	ノ	の	助詞-連体化		
内容	ナイヨウ	内容	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
決定	ケッテイ	決定	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
●	●	●	記号-一般		
与信	ヨシン	与信	名詞-一般		
限度	ゲンド	限度	名詞-一般		
額	ガク	額	名詞-接尾-一般		
●	●	●	記号-一般		
回収	カイシュウ	回収	名詞-サ変接続		
方法	ホウホウ	方法	名詞-一般		
(			未知語		
手形	テガタ	手形	名詞-一般		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
手形	テガタ	手形	名詞-一般		
サイト	サイト	サイト	名詞-一般		
も	モ	も	助詞-係助詞		
含む	フクム	含む	動詞-自立	五段・マ行	基本形
)			未知語		
●	●	●	記号-一般		
預かり	アズカリ	預かる	動詞-自立	五段・ラ行	連用形
保証	ホショウ	保証	名詞-サ変接続		
金	キン	金	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
有無	ウム	有無	名詞-一般		
与信	ヨシン	与信	名詞-一般		
限度	ゲンド	限度	名詞-一般		
額	ガク	額	名詞-接尾-一般		
など	ナド	など	助詞-副助詞		
は	ハ	は	助詞-係助詞		
独自	ドクジ	独自	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
設定	セッテイ	設定	名詞-サ変接続		
可能	カノウ	可能	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
回収	カイシュウ	回収	名詞-サ変接続		
方法	ホウホウ	方法	名詞-一般		
や	ヤ	や	助詞-並立助詞		
保証	ホショウ	保証	名詞-サ変接続		
金	キン	金	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
有無	ウム	有無	名詞-一般		
など	ナド	など	助詞-副助詞		
は	ハ	は	助詞-係助詞		
双方	ソウホウ	双方	名詞-一般		
協議	キョウギ	協議	名詞-サ変接続		
の	ノ	の	助詞-連体化		
上	ウエ	上	名詞-非自立-副詞可能		
、	、	、	記号-読点		
決める	キメル	決める	動詞-自立	一段	基本形
．	．	．	記号-句点		
EOS
そうして	ソウシテ	そうして	接続詞		
最終	サイシュウ	最終	名詞-一般		
的	テキ	的	名詞-接尾-形容動詞語幹		
に	ニ	に	助詞-副詞化		
取引	トリヒキ	取引	名詞-サ変接続		
先	サキ	先	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
登録	トウロク	登録	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
定量	テイリョウ	定量	名詞-一般		
発注	ハッチュウ	発注	名詞-サ変接続		
方式	ホウシキ	方式	名詞-一般		
と	ト	と	助詞-並立助詞		
定期	テイキ	定期	名詞-一般		
発注	ハッチュウ	発注	名詞-サ変接続		
方式	ホウシキ	方式	名詞-一般		
ここ	ココ	ここ	名詞-代名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
代表	ダイヒョウ	代表	名詞-サ変接続		
的	テキ	的	名詞-接尾-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
発注	ハッチュウ	発注	名詞-サ変接続		
方式	ホウシキ	方式	名詞-一般		
の	ノ	の	助詞-連体化		
「	「	「	記号-括弧開		
定期	テイキ	定期	名詞-一般		
発注	ハッチュウ	発注	名詞-サ変接続		
法	ホウ	法	名詞-接尾-一般		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
「	「	「	記号-括弧開		
定量	テイリョウ	定量	名詞-一般		
発注	ハッチュウ	発注	名詞-サ変接続		
法	ホウ	法	名詞-接尾-一般		
」	」	」	記号-括弧閉		
について	ニツイテ	について	助詞-格助詞-連語		
説明	セツメイ	説明	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
今や	イマヤ	今や	副詞-一般		
「	「	「	記号-括弧開		
今日	キョウ	今日	名詞-副詞可能		
発注	ハッチュウ	発注	名詞-サ変接続		
すれ	スレ	する	動詞-自立	サ変・スル	仮定形
ば	バ	ば	助詞-接続助詞		
明日	アシタ	明日	名詞-副詞可能		
納品	ノウヒン	納品	名詞-サ変接続		
さ	サ	する	動詞-自立	サ変・スル	未然レル接続
れる	レル	れる	動詞-接尾	一段	基本形
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
いう	イウ	いう	動詞-自立	五段・ワ行促音便	基本形
こと	コト	こと	名詞-非自立-一般		
も	モ	も	助詞-係助詞		
少なく	スクナク	少ない	形容詞-自立	形容詞・アウオ段	連用テ接続
